customer_id,customer_name,gender,age_group,membership_tier,registration_date,preferred_store_id,customer_taxonomies,total_purchases,total_spend,avg_basket_size,purchase_frequency,days_since_last_purchase,unique_products,unique_stores,avg_qty_per_txn,promo_sensitivity
CUS-01516,วณัฐดา นาคสุทิน,M,65+,silver,2020-05-06,STR-008,M > 65+ > silver,102,45175.07,442.89,1.21,16,63,10,2.76,0.1765
CUS-01517,ฤทธิ์ชกร ศาสตร์ศิลป์,F,36-45,platinum,2024-03-21,STR-010,F > 36-45 > platinum,254,95191.24,374.77,1.46,22,91,10,2.73,0.1811
CUS-01518,โชคภาดล ทหารแท้,M,26-35,gold,2020-02-04,STR-002,M > 26-35 > gold,118,48581.46,411.71,1.2,49,69,10,2.92,0.1864
CUS-01519,จีราภรณ์ ถมังรักษสัตว์,F,26-35,silver,2022-06-26,STR-001,F > 26-35 > silver,99,39525.59,399.25,1.21,49,60,10,2.63,0.1919
CUS-01520,คณภรณ์ ไทนิยม,F,65+,platinum,2024-01-05,STR-004,F > 65+ > platinum,218,88346.75,405.26,1.48,51,90,10,2.5,0.1881
CUS-01521,มนัญชยา เนื้อนุ่ม,M,56-65,silver,2022-06-24,STR-004,M > 56-65 > silver,86,37314.41,433.89,1.23,128,54,10,2.81,0.1163
CUS-01522,ถนอมชัย ทองสีไพล,Other,36-45,bronze,2025-07-11,STR-010,Other > 36-45 > bronze,48,24780.1,516.25,1.12,89,42,9,3.02,0.125
CUS-01523,ธารา นะวะมันดร,M,26-35,platinum,2024-06-10,STR-002,M > 26-35 > platinum,267,113315.83,424.4,1.53,6,95,10,2.75,0.221
CUS-01524,โสภณิตา เณรานุสนธิ์,F,56-65,silver,2021-11-29,STR-009,F > 56-65 > silver,90,37591.05,417.68,1.2,27,58,10,2.8,0.1556
CUS-01525,มนัญชยา ถนัดเดินข่าว,M,65+,silver,2021-12-19,STR-002,M > 65+ > silver,102,43863.12,430.03,1.21,35,65,10,2.81,0.1275
CUS-01526,ศุภกรชนา ทองสินธุ์,F,65+,bronze,2022-11-29,STR-010,F > 65+ > bronze,44,17968.93,408.38,1.0,37,34,9,2.95,0.1591
CUS-01527,สมเกียรติ นิลวรรณ,F,56-65,gold,2023-01-28,STR-004,F > 56-65 > gold,140,56402.6,402.88,1.27,34,71,10,2.84,0.1643
CUS-01528,ซูรัยดา นาถะเดชะ,F,18-25,platinum,2025-12-22,STR-010,F > 18-25 > platinum,233,104343.14,447.82,1.41,7,87,10,3.03,0.176
CUS-01529,คมกริบ ตระกูลบุญ,M,56-65,gold,2020-01-09,STR-007,M > 56-65 > gold,142,59336.7,417.86,1.22,48,77,10,3.05,0.2746
CUS-01530,สิทธัญ ดำริห์ชอบ,F,65+,bronze,2023-08-16,STR-007,F > 65+ > bronze,42,21029.14,500.69,1.02,172,35,9,2.71,0.1905
CUS-01531,คมกริบ ทองเนื้อดี,F,46-55,bronze,2025-10-23,STR-008,F > 46-55 > bronze,52,23779.38,457.3,1.18,37,37,10,2.81,0.0769
CUS-01532,ประภัทร์สรณ์ ติณรัตน์,F,56-65,gold,2022-07-08,STR-001,F > 56-65 > gold,136,63876.88,469.68,1.32,65,67,10,3.07,0.1544
CUS-01533,พิมพ์พิชญา ธนรักษ์,M,46-55,silver,2023-07-19,STR-001,M > 46-55 > silver,112,48148.96,429.9,1.22,22,64,10,2.46,0.1696
CUS-01534,สิริลัดดา ทวนไชย์,M,36-45,bronze,2020-04-13,STR-004,M > 36-45 > bronze,60,19960.09,332.67,1.0,81,44,10,2.58,0.25
CUS-01535,วาสุเทพ มนทอง,Other,46-55,platinum,2022-10-20,STR-004,Other > 46-55 > platinum,268,116028.76,432.94,1.45,22,92,10,2.68,0.2164
CUS-01536,ราชพฤกษ์ ถนัดการเขียน,M,36-45,bronze,2021-01-31,STR-001,M > 36-45 > bronze,52,16050.7,308.67,1.06,51,39,10,1.92,0.1731
CUS-01537,วีร์สุดา เนื่องนนท์,F,18-25,silver,2023-10-01,STR-005,F > 18-25 > silver,90,36973.18,410.81,1.23,74,56,10,2.84,0.2444
CUS-01538,อุลัยพร วาทา,M,46-55,bronze,2023-10-27,STR-001,M > 46-55 > bronze,51,18414.34,361.07,1.16,210,41,10,2.76,0.2745
CUS-01539,ธนนนท์ ถนัดรบ,F,56-65,gold,2020-10-25,STR-010,F > 56-65 > gold,144,68221.84,473.76,1.26,48,78,10,3.26,0.1875
CUS-01540,ภัทราวุธ เมืองสุข,F,18-25,silver,2021-05-26,STR-002,F > 18-25 > silver,101,43644.36,432.12,1.2,37,62,10,2.66,0.2277
CUS-01541,ภาสวุฒิ บุญญาไลย์,Other,18-25,bronze,2020-09-23,STR-003,Other > 18-25 > bronze,51,24570.26,481.77,1.06,226,34,10,3.04,0.2157
CUS-01542,ดวงจันทร์ นิยมสำหรวจ,M,46-55,bronze,2024-11-03,STR-002,M > 46-55 > bronze,52,19176.91,368.79,1.13,155,40,10,2.33,0.2115
CUS-01543,บุญเกิด ทีฆะ,M,18-25,silver,2023-04-22,STR-007,M > 18-25 > silver,100,33062.33,330.62,1.22,64,58,10,2.47,0.22
CUS-01544,สุภัทริดา มิ่งขวัญ,M,56-65,gold,2022-08-12,STR-010,M > 56-65 > gold,164,67757.78,413.16,1.38,8,78,10,2.74,0.1341
CUS-01545,พิมพกานต์ ธรรมนิยม,F,56-65,bronze,2024-04-21,STR-008,F > 56-65 > bronze,38,11301.32,297.4,1.03,74,30,10,2.79,0.2632
CUS-01546,รักชนก จันอ้น,F,56-65,silver,2023-10-23,STR-001,F > 56-65 > silver,108,40684.5,376.71,1.4,49,65,10,2.71,0.1944
CUS-01547,เจตพินิษฐ์ ถนัดอักษร,F,36-45,silver,2021-03-18,STR-002,F > 36-45 > silver,112,47151.09,420.99,1.23,37,69,10,2.64,0.2143
CUS-01548,ธนภณ ผลบุญ,M,65+,bronze,2022-03-04,STR-010,M > 65+ > bronze,49,15165.99,309.51,1.09,27,38,10,2.55,0.1633
CUS-01549,นาทภูวพัฒน์ ตวงทอง,M,56-65,bronze,2024-09-20,STR-008,M > 56-65 > bronze,52,20643.75,397.0,1.11,314,40,10,2.5,0.2308
CUS-01550,วนาลี จันอ้น,F,46-55,bronze,2021-07-17,STR-001,F > 46-55 > bronze,48,21346.24,444.71,1.14,81,38,9,2.71,0.1042
CUS-01551,โกวิทย์ ไทไชโย,M,36-45,silver,2025-10-02,STR-006,M > 36-45 > silver,100,41326.83,413.27,1.22,65,58,10,3.01,0.18
CUS-01552,สุมัชญา ทรงโกมล,M,56-65,gold,2021-08-26,STR-008,M > 56-65 > gold,124,57078.97,460.31,1.19,8,67,10,2.99,0.2258
CUS-01553,ภูวฤณ ทรัพย์สาร,M,36-45,bronze,2020-02-03,STR-009,M > 36-45 > bronze,41,17410.82,424.65,1.14,249,34,10,2.9,0.0732
CUS-01554,กุลปรียา ทองเนื้อดี,F,65+,bronze,2022-08-30,STR-009,F > 65+ > bronze,50,20715.79,414.32,1.06,37,40,10,2.76,0.2
CUS-01555,เบญญาทิพย์ เขียวขุ้ย,F,56-65,gold,2024-09-24,STR-006,F > 56-65 > gold,140,54863.21,391.88,1.32,113,77,10,2.86,0.2643
CUS-01556,ศรายุธ ธรรมเมธา,M,26-35,silver,2022-04-04,STR-002,M > 26-35 > silver,81,27268.32,336.65,1.12,26,54,10,2.62,0.2469
CUS-01557,นิชนันท์ หิรัญสาลี,M,65+,silver,2025-03-29,STR-010,M > 65+ > silver,88,39130.78,444.67,1.11,26,63,10,2.74,0.1932
CUS-01558,ณัฐญาดา นฤทุกข์,F,56-65,silver,2023-10-06,STR-010,F > 56-65 > silver,93,40094.46,431.12,1.22,8,63,10,2.76,0.1935
CUS-01559,วิถี ดุษฎีวนิช,M,36-45,bronze,2025-02-03,STR-001,M > 36-45 > bronze,51,15079.48,295.68,1.04,2,37,10,2.65,0.2353
CUS-01560,พิมพ์สุตา ไม้แดง,F,18-25,silver,2022-08-01,STR-008,F > 18-25 > silver,76,38293.69,503.86,1.19,16,48,10,2.91,0.2632
CUS-01561,มาโนชญ์ เขียวขุ้ย,F,26-35,silver,2023-09-19,STR-007,F > 26-35 > silver,101,38796.92,384.13,1.19,75,64,10,2.76,0.1881
CUS-01562,จักรกฤนาย ดุษฎีวนิช,M,26-35,gold,2020-01-28,STR-006,M > 26-35 > gold,134,69158.04,516.1,1.3,114,77,10,3.27,0.2015
CUS-01563,วิเชียร ตัณสถิตย์,M,36-45,bronze,2021-04-16,STR-003,M > 36-45 > bronze,42,15982.79,380.54,1.11,129,34,10,2.31,0.2381
CUS-01564,บุญเทียน ตั้งกุลงาม,M,26-35,silver,2024-01-14,STR-001,M > 26-35 > silver,78,33022.23,423.36,1.1,7,54,10,2.91,0.1538
CUS-01565,นวรรษนันท์ ทองลาภ,Other,26-35,bronze,2021-12-14,STR-004,Other > 26-35 > bronze,54,21099.79,390.74,1.1,112,41,10,2.59,0.2407
CUS-01566,ศศิธร ผลบุญ,F,65+,bronze,2022-10-04,STR-003,F > 65+ > bronze,47,20634.9,439.04,1.04,67,39,10,3.32,0.1702
CUS-01567,อิสรันดร์ ศาสตร์ศิลป์,M,26-35,gold,2021-02-18,STR-001,M > 26-35 > gold,149,61216.05,410.85,1.42,9,75,10,2.88,0.1477
CUS-01568,นรีกานต์ ตระกูลบุญ,F,26-35,bronze,2021-03-30,STR-006,F > 26-35 > bronze,42,16511.45,393.13,1.11,15,36,10,2.6,0.2143
CUS-01569,ปิยะนันท์ แต้กุล,F,36-45,silver,2024-02-23,STR-006,F > 36-45 > silver,93,33105.49,355.97,1.11,37,56,10,2.83,0.2581
CUS-01570,พชรภรณ์ อัตตนาถ,F,56-65,platinum,2024-11-11,STR-002,F > 56-65 > platinum,218,87937.61,403.38,1.47,16,84,10,2.52,0.1789
CUS-01571,สุพนธ์ ศรีเผด็จ,M,26-35,gold,2022-02-24,STR-009,M > 26-35 > gold,138,52491.2,380.37,1.31,80,70,10,2.95,0.1812
CUS-01572,วันชนก ถิรสวัสดิ์,M,36-45,bronze,2024-10-25,STR-004,M > 36-45 > bronze,47,16619.16,353.6,1.15,37,37,10,2.66,0.1489
CUS-01573,พุทธ ตัณฑนุช,F,56-65,silver,2023-04-19,STR-003,F > 56-65 > silver,87,34565.33,397.3,1.13,6,63,10,2.91,0.1724
CUS-01574,ยุศรอน นิษประปัญจ์,M,18-25,silver,2023-02-21,STR-003,M > 18-25 > silver,92,39375.85,428.0,1.16,38,66,10,3.11,0.2283
CUS-01575,ณภัทร ซูสารอ,F,56-65,gold,2022-05-07,STR-002,F > 56-65 > gold,138,58305.82,422.51,1.29,1,75,10,2.76,0.1812
CUS-01576,เกษรา นิลสลัว,F,65+,silver,2021-11-16,STR-009,F > 65+ > silver,98,42239.84,431.02,1.31,66,59,10,2.82,0.1429
CUS-01577,ชรินทร์ทิพย์ นิยมสำหรวจ,M,65+,gold,2024-03-12,STR-008,M > 65+ > gold,157,70989.21,452.16,1.34,0,79,10,2.85,0.1656
CUS-01578,ยศวัฒน์ นุตตาร,F,26-35,bronze,2024-03-11,STR-009,F > 26-35 > bronze,47,19936.89,424.19,1.07,80,36,10,2.43,0.1489
CUS-01579,เอนกพงศ์ แจ้งสว่าง,F,65+,platinum,2025-04-24,STR-005,F > 65+ > platinum,222,105869.22,476.89,1.43,10,90,10,3.02,0.2027
CUS-01580,ภูวัน นิยมเซียม,F,65+,platinum,2020-05-29,STR-004,F > 65+ > platinum,220,113779.54,517.18,1.4,8,87,10,2.9,0.1864
CUS-01581,ศรินยา ถนัดกลึง,M,26-35,silver,2022-08-18,STR-007,M > 26-35 > silver,103,39417.05,382.69,1.21,6,63,10,2.66,0.1748
CUS-01582,นันทิกานต์ แนวพนิช,M,46-55,gold,2021-10-05,STR-006,M > 46-55 > gold,140,60055.94,428.97,1.28,22,73,10,2.91,0.2143
CUS-01583,บุญเกิด ดิสกะประกาย,M,18-25,bronze,2020-12-10,STR-005,M > 18-25 > bronze,60,20064.63,334.41,1.07,111,46,10,2.77,0.2167
CUS-01584,สิริ จันอ้น,M,36-45,bronze,2020-06-17,STR-008,M > 36-45 > bronze,51,25598.4,501.93,1.11,168,39,10,2.84,0.1961
CUS-01585,นาวีตา ถนิมมาศ,F,36-45,silver,2025-03-30,STR-007,F > 36-45 > silver,91,36840.97,404.85,1.17,7,64,10,2.55,0.1758
CUS-01586,พรพิไล ขุนดำ,M,46-55,bronze,2024-04-15,STR-001,M > 46-55 > bronze,46,24731.55,537.64,1.12,17,37,10,2.96,0.1957
CUS-01587,ยศพนต์ ถนอมกุลบุตร,M,26-35,bronze,2020-11-06,STR-006,M > 26-35 > bronze,45,22211.83,493.6,1.1,121,35,10,2.84,0.2444
CUS-01588,สิทธิชัย ทหารแท้,F,36-45,gold,2025-10-01,STR-009,F > 36-45 > gold,129,55594.3,430.96,1.21,8,67,10,2.62,0.155
CUS-01589,ฐิติยาพร แนวพญา,F,36-45,platinum,2021-02-07,STR-002,F > 36-45 > platinum,215,81401.07,378.61,1.41,37,84,10,2.79,0.1628
CUS-01590,วิชา บุญญาภิรมย์,M,18-25,silver,2023-09-29,STR-004,M > 18-25 > silver,85,40200.27,472.94,1.25,37,57,10,3.36,0.2471
CUS-01591,ประจิน นกทอง,F,36-45,bronze,2023-01-29,STR-004,F > 36-45 > bronze,49,18598.92,379.57,1.2,95,38,10,2.51,0.1837
CUS-01592,สุปรานี ไสยกิจ,F,26-35,platinum,2022-12-05,STR-001,F > 26-35 > platinum,221,97616.6,441.7,1.37,16,83,10,2.89,0.1765
CUS-01593,กุลภาวลัย ถนัดรบ,F,36-45,gold,2024-07-12,STR-007,F > 36-45 > gold,169,67893.48,401.74,1.31,6,81,10,2.89,0.1953
CUS-01594,วรนาฎ นิลวิมล,F,65+,bronze,2025-09-30,STR-003,F > 65+ > bronze,53,26547.68,500.9,1.13,83,37,10,2.75,0.2075
CUS-01595,ยศพงศ์ ไชยภา,F,26-35,bronze,2022-05-09,STR-008,F > 26-35 > bronze,51,31262.84,613.0,1.0,114,41,10,3.76,0.2353
CUS-01596,เทอดศักดิ์ บุญส่ง,M,56-65,gold,2025-04-03,STR-008,M > 56-65 > gold,151,67399.22,446.35,1.26,49,75,10,2.93,0.2384
CUS-01597,พรสวรรค์ เพียยา,M,18-25,bronze,2022-02-08,STR-007,M > 18-25 > bronze,51,18831.44,369.24,1.11,95,40,10,2.55,0.2157
CUS-01598,อลิษา นุชแนวนุ่ม,F,65+,silver,2024-12-01,STR-008,F > 65+ > silver,92,40847.83,444.0,1.18,37,62,10,2.88,0.1957
CUS-01599,นันทิกานต์ ชุมวระ,F,18-25,bronze,2021-06-09,STR-005,F > 18-25 > bronze,48,17916.73,373.27,1.12,26,37,10,2.6,0.25
CUS-01600,วิสาร ตันตราจิณ,F,18-25,silver,2023-12-23,STR-006,F > 18-25 > silver,97,37920.88,390.94,1.24,82,66,10,2.73,0.2268
CUS-01601,สุทธิพจน์ พรมอ่อน,M,46-55,silver,2024-07-10,STR-009,M > 46-55 > silver,95,41015.47,431.74,1.13,55,59,10,2.74,0.1053
CUS-01602,ศรายุธ ถนอมกุลบุตร,M,56-65,bronze,2020-05-11,STR-003,M > 56-65 > bronze,53,30986.51,584.65,1.1,152,45,10,3.57,0.1509
CUS-01603,อัครพนธ์ ร่มธิติรัตน์,M,36-45,silver,2024-05-20,STR-007,M > 36-45 > silver,99,47201.25,476.78,1.3,10,65,10,2.69,0.1111
CUS-01604,อาฮามัด จันทา,M,46-55,bronze,2024-05-01,STR-004,M > 46-55 > bronze,42,15075.19,358.93,1.14,113,33,10,2.43,0.2857
CUS-01605,อินทรีย์ ศรีตะวัน,F,36-45,silver,2025-01-23,STR-005,F > 36-45 > silver,91,38944.73,427.96,1.12,134,59,10,2.93,0.1648
CUS-01606,กิติกานต์ ดัตพันธุ์,M,18-25,silver,2021-12-28,STR-001,M > 18-25 > silver,78,34367.31,440.61,1.2,27,49,10,2.67,0.1154
CUS-01607,จรรยพร ถนัดรบ,F,56-65,silver,2022-02-03,STR-004,F > 56-65 > silver,84,41759.41,497.14,1.17,51,60,10,2.7,0.2024
CUS-01608,จักรพันธ์ วาทา,M,46-55,bronze,2022-08-12,STR-005,M > 46-55 > bronze,59,23698.06,401.66,1.09,9,48,10,3.07,0.2542
CUS-01609,ธนวันต์ ตะละภัฏ,F,18-25,silver,2024-02-18,STR-009,F > 18-25 > silver,96,40671.48,423.66,1.12,85,60,10,2.89,0.1979
CUS-01610,สิรวัฒน์ นะวะมันดร,M,36-45,gold,2024-08-09,STR-007,M > 36-45 > gold,142,58108.12,409.21,1.29,50,78,10,2.86,0.1761
CUS-01611,ธราวิทญ์ ถนัดอาวุธ,M,18-25,bronze,2024-09-09,STR-008,M > 18-25 > bronze,55,23490.26,427.1,1.15,76,41,10,3.0,0.1636
CUS-01612,ภารวี ฉิมพาลี,F,46-55,platinum,2022-04-25,STR-003,F > 46-55 > platinum,252,111648.24,443.05,1.41,7,89,10,2.89,0.2341
CUS-01613,วัลลภ นำธวัช,F,36-45,silver,2025-04-28,STR-003,F > 36-45 > silver,94,42476.97,451.88,1.18,49,59,10,2.86,0.1809
CUS-01614,ราชันทร์ นิติสาขา,F,36-45,silver,2025-08-20,STR-008,F > 36-45 > silver,96,44807.06,466.74,1.12,51,62,10,3.09,0.2188
CUS-01615,กฤตพร แท่นทอง,M,18-25,platinum,2024-12-30,STR-002,M > 18-25 > platinum,241,100573.2,417.32,1.46,8,95,10,2.88,0.1992
CUS-01616,ประเสริฐ บุนยะศัพท์,F,56-65,gold,2025-11-23,STR-006,F > 56-65 > gold,141,56847.04,403.17,1.31,63,69,10,2.7,0.2057
CUS-01617,ฐิตาพร บุนยาภิสนท์,F,46-55,silver,2020-06-09,STR-002,F > 46-55 > silver,96,31939.69,332.71,1.22,52,62,10,2.53,0.1458
CUS-01618,กนกเนตร พรมอ่อน,M,46-55,bronze,2023-05-03,STR-007,M > 46-55 > bronze,45,18132.98,402.96,1.05,74,36,10,2.53,0.1556
CUS-01619,เทียมศักดิ์ นานายน,F,26-35,silver,2022-01-05,STR-010,F > 26-35 > silver,106,49210.06,464.25,1.23,124,61,10,2.7,0.1887
CUS-01620,ธัญญกัญญา ทันยุค,F,46-55,bronze,2022-01-21,STR-010,F > 46-55 > bronze,46,21427.55,465.82,1.18,178,37,10,2.87,0.1957
CUS-01621,สุรวัช อัตตนาถ,M,65+,platinum,2022-09-08,STR-003,M > 65+ > platinum,251,105692.01,421.08,1.49,25,92,10,2.77,0.1833
CUS-01622,สมเกียรติ แก้วชลคราม,M,65+,silver,2020-09-30,STR-004,M > 65+ > silver,89,40179.03,451.45,1.14,63,54,10,3.1,0.2247
CUS-01623,จักรีรัตน์ ตะละภัฏ,F,46-55,platinum,2021-05-11,STR-006,F > 46-55 > platinum,259,119510.21,461.43,1.42,3,88,10,2.93,0.1622
CUS-01624,อัญชิษฐา ขอหมั่นกลาง,M,18-25,silver,2023-08-28,STR-007,M > 18-25 > silver,78,29890.5,383.21,1.05,106,55,10,2.9,0.2308
CUS-01625,เพชรมณี ยะผา,F,36-45,bronze,2020-07-01,STR-008,F > 36-45 > bronze,47,23868.69,507.84,1.07,50,39,10,3.15,0.1489
CUS-01626,กุลดิลก นิษประปัญจ์,M,65+,silver,2025-03-06,STR-007,M > 65+ > silver,100,35300.76,353.01,1.27,26,67,10,2.65,0.26
CUS-01627,ทิมาภรณ์ บุญบำรุง,M,46-55,gold,2024-06-12,STR-001,M > 46-55 > gold,132,66494.02,503.74,1.19,52,73,10,2.94,0.1515
CUS-01628,ปุณณรัตน์ เนตร์มณี,M,18-25,gold,2021-07-13,STR-006,M > 18-25 > gold,142,58858.17,414.49,1.33,96,75,10,2.66,0.1479
CUS-01629,ราชพฤกษ์ ดาบเพ็ชร์,F,46-55,silver,2020-10-06,STR-002,F > 46-55 > silver,110,41559.11,377.81,1.22,11,67,10,2.39,0.1727
CUS-01630,สมเกียรติ ธัญเสถียร,F,26-35,gold,2024-11-27,STR-003,F > 26-35 > gold,155,70559.95,455.23,1.28,112,77,10,2.98,0.1806
CUS-01631,นัฐพล แจ้งสว่าง,F,36-45,gold,2021-11-29,STR-001,F > 36-45 > gold,130,48717.92,374.75,1.23,10,70,10,2.88,0.2
CUS-01632,ยศวัฒน์ หนุนสุข,F,26-35,bronze,2025-12-29,STR-007,F > 26-35 > bronze,48,17679.76,368.33,1.04,68,38,9,2.21,0.3542
CUS-01633,อนุวัช บุญญาไลย์,M,65+,gold,2023-01-24,STR-003,M > 65+ > gold,130,51808.57,398.53,1.2,39,68,10,2.43,0.1769
CUS-01634,โสภณ ศรีตะวัน,M,26-35,bronze,2020-05-21,STR-009,M > 26-35 > bronze,49,28449.22,580.6,1.2,157,40,10,3.27,0.3061
CUS-01635,วิชา ศรีวงค์,M,65+,bronze,2025-11-11,STR-002,M > 65+ > bronze,36,17552.87,487.58,1.06,171,30,10,3.33,0.1389
CUS-01636,วีระโชติ บุตราช,M,36-45,silver,2020-01-20,STR-001,M > 36-45 > silver,128,48264.02,377.06,1.21,2,68,10,2.76,0.2734
CUS-01637,นภนต์ หนุนสุข,F,26-35,platinum,2024-03-14,STR-004,F > 26-35 > platinum,219,90906.01,415.1,1.43,15,84,10,2.85,0.1598
CUS-01638,กุลดิลก ตันเผ่า,M,18-25,silver,2020-02-29,STR-006,M > 18-25 > silver,86,33248.01,386.6,1.18,136,54,10,2.43,0.1279
CUS-01639,พลานุช ดาบเพ็ชร์,F,65+,silver,2022-06-22,STR-002,F > 65+ > silver,92,39735.42,431.91,1.23,105,64,10,2.34,0.1739
CUS-01640,พัสวี ขำเอนก,F,65+,bronze,2021-11-15,STR-001,F > 65+ > bronze,50,19830.19,396.6,1.02,200,43,10,2.3,0.26
CUS-01641,ทินวัฒน์ ทรัพย์ธำรงค์,M,18-25,gold,2023-08-14,STR-009,M > 18-25 > gold,143,62170.81,434.76,1.2,6,78,10,2.62,0.1678
CUS-01642,ศิรณัฐ วุฑฒยากร,F,56-65,bronze,2024-06-06,STR-007,F > 56-65 > bronze,58,25660.5,442.42,1.04,71,46,10,3.21,0.2759
CUS-01643,ภัคศุภางค์ นกทอง,M,26-35,bronze,2023-08-17,STR-003,M > 26-35 > bronze,68,37800.22,555.89,1.1,27,44,10,3.53,0.0882
CUS-01644,ณัฐพิชา จ้อยนุแสง,M,65+,bronze,2024-05-13,STR-004,M > 65+ > bronze,46,22473.2,488.55,1.18,111,37,10,2.85,0.1957
CUS-01645,นันทวรรณ ยางสวย,F,18-25,silver,2023-02-14,STR-010,F > 18-25 > silver,96,48567.84,505.92,1.17,73,67,10,2.9,0.1667
CUS-01646,จด นุ่มกัน,M,18-25,gold,2024-08-10,STR-005,M > 18-25 > gold,139,51174.56,368.16,1.29,9,69,10,2.52,0.1799
CUS-01647,สุทกร ทีฆะ,F,46-55,platinum,2021-02-21,STR-009,F > 46-55 > platinum,254,95217.96,374.87,1.45,16,93,10,2.58,0.1929
CUS-01648,ทินวัฒน์ นรวิทย์โชติกุล,F,56-65,bronze,2021-01-23,STR-010,F > 56-65 > bronze,51,26241.84,514.55,1.11,38,35,10,3.27,0.2941
